lga_uid,lga_name,state_name,state_lga,area_sq_km,lga_lat,lga_lon,u5mr_mean,u5mr_median,live_births_sum,u5_deaths_sum,facilities_count,facilities_per_10k,avg_distance_km,urban_prop,population,population_density,access_score,towers_count,tower_density_per_km2,avg_dist_to_tower_km,towers_per_10k,coverage_5km,pop_pct_30min,pop_pct_60min,pop_pct_120min,pop_pct_within_60min,pop_covered_60min,year,wealth_index_mean,water_source_mean,toilet_type_mean,urban_rural_dhs,travel_time_city_min,altitude_m,state_lga_norm,risk_score,lga_id,state_id,coverage_3g_pct,coverage_4g_pct,data_quality_flag,confidence_issues,overall_quality,risk_score_total,model_version,risk_score_facility_access,risk_score_connectivity,risk_score_access_60min,risk_score_mortality,confidence_reason_codes,confidence_pct,estimate_as_of
53,Ahoada East,Rivers,Rivers__Ahoada East,411.80699077824806,5.119204,6.658712,81.08108108108108,81.08108108108108,35.174938,2.852022,48,1.8231886810369384,1.8914918976028468,0.0,263275.0,639.3164902384323,0.5781653746770026,121,0.2938269692103326,0.3353550885534148,4.595954800113949,99.99999999999991,,,,,,2013,,,,,,,,0.62613,rivers__ahoada_east,rivers,,,ok,none,high,6.2613,v1.3,8.176811318963061,8.881784197001252e-15,8.881784197001252e-15,4.054054054054054,none,100,2026-03-14
54,Iseyin,Oyo,Oyo__Iseyin,2353.3393635094108,7.961424,3.591342,0.0,0.0,28.391916,0.0,81,2.022451710844336,0.7039913926553086,1.0,400504.0,170.18539961136312,0.3953488372093023,126,0.0535409392940688,0.9946820836527271,3.146035994646745,52.46988330801954,,,,,,2013,,,,,,,,0.15912,oyo__iseyin,oyo,,,ok,low_dhs_sample,medium,1.5912,v1.3,7.9775482891556635,4.753011669198046,4.753011669198046,0.0,low_dhs_sample,80,2026-03-14
55,Itesiwaju,Oyo,Oyo__Itesiwaju,1766.808487302754,8.249197647233657,3.3282511339899443,49.803210782756615,46.51162790697674,0.0,0.0,28,1.4006793294747952,9.454300645395364,0.7647058823529411,199903.0,113.14355881614313,0.8914728682170543,34,0.019243738211777,5.135925469427998,1.700824900076537,50.41689420966225,,,,,,2013,,,,,,,,0.37646,oyo__itesiwaju,oyo,,,ok,none,high,3.7646,v1.3,8.599320670525206,4.958310579033775,4.958310579033775,2.4901605391378308,none,100,2026-03-14
56,Kajola,Oyo,Oyo__Kajola,653.0531647547597,8.122784,3.370881,53.03030303030303,53.03030303030303,27.27439,1.39486,41,1.3025880200026687,0.1063463680327472,0.5,314758.0,481.97913583069567,0.4341085271317829,3,0.0045938066943241,3.775638365529539,0.0953113185367806,73.43579832402406,,,,,,2013,,,,,,,,0.28202,oyo__kajola,oyo,,,ok,none,high,2.8202,v1.3,8.697411979997332,2.6564201675975934,2.6564201675975934,2.6515151515151514,none,100,2026-03-14
57,Nkanu West,Enugu,Enugu__Nkanu West,236.7019612866688,6.338483,7.479266,117.6470588235294,117.6470588235294,47.658582,5.606892,51,2.328299337119483,0.9472553558540588,1.0,219044.0,925.4000212305664,0.3824289405684754,124,0.5238655367533017,0.585197992226416,5.66096309417286,100.0,,,,,,2013,,,,,,,,0.6022,enugu__nkanu_west,enugu,,,ok,none,high,6.022,v1.3,7.671700662880517,0.0,0.0,5.88235294117647,none,100,2026-03-14
58,Afikpo North,Ebonyi,Ebonyi__Afikpo North,264.5094679287725,5.9021185,7.9033285,0.0,0.0,80.56066199999998,0.0,80,3.4129256024880226,0.7137020697252989,1.0,234403.0,886.1799989069591,0.2080103359173127,0,0.0,15.492043304974253,0.0,99.99999999999996,,,,,,2013,,,,,,,,0.29495,ebonyi__afikpo_north,ebonyi,,,ok,low_dhs_sample,medium,2.9495,v1.3,6.587074397511977,3.552713678800501e-15,3.552713678800501e-15,0.0,low_dhs_sample,80,2026-03-14
59,Donga,Taraba,Taraba__Donga,3168.1892723469464,7.761047,9.989088,70.1754385964912,70.1754385964912,48.633939000000005,3.412908,85,4.264328142558998,3.902914094529994,0.0,199328.0,62.91543303293268,0.4618863049095607,0,0.0,84.52587773158791,0.0,50.56489159397498,,,,,,2013,,,,,,,,0.1837,taraba__donga,taraba,,,ok,none,high,1.837,v1.3,5.735671857441002,4.943510840602502,4.943510840602502,3.5087719298245603,none,100,2026-03-14
60,Oji-River,Enugu,Enugu__Oji-River,460.0406179480373,6.152352,7.36851,43.47826086956524,43.47826086956524,11.121212999999996,0.483531,119,6.203247582557927,1.223767291581635,1.0,191835.0,416.9957880146753,0.1750645994832041,123,0.2673676958104885,0.7932659246684004,6.411760106341387,100.0,,,,,,2013,,,,,,,,0.20957,enugu__oji-river,enugu,,,ok,none,high,2.0957,v1.3,3.7967524174420726,0.0,0.0,2.173913043478262,none,100,2026-03-14
61,Oyun,Kwara,Kwara__Oyun,498.39880139591816,8.086075,4.705347,0.0,0.0,8.302975,0.0,44,3.0489706259398104,2.067489670889931,1.0,144311.0,289.54925171531903,0.421188630490956,42,0.084269865582273,4.932900163227858,2.9103810520334554,99.99670660247264,,,,,,2013,,,,,,,,0.37257,kwara__oyun,kwara,,,ok,low_dhs_sample,medium,3.7257,v1.3,6.951029374060189,0.00032933975273508054,0.00032933975273508054,0.0,low_dhs_sample,80,2026-03-14
62,Ogbia,Bayelsa,Bayelsa__Ogbia,702.8437768699148,4.767754666666666,6.316719666666667,110.11816595898756,97.56097560975608,26.927233,2.774468,41,1.4507779354368433,2.7172883013601394,0.0,282607.0,402.0907765002607,0.7383720930232558,36,0.0512204862371044,2.950443966304033,1.2738537969689356,98.12132749560682,,,,,,2013,,,,,,,,0.82406,bayelsa__ogbia,bayelsa,,,ok,none,high,8.2406,v1.3,8.549222064563157,0.18786725043931796,0.18786725043931796,5.505908297949378,none,100,2026-03-14
63,Asari-Toru,Rivers,Rivers__Asari-Toru,219.06621390024088,4.72675,6.869859,38.46153846153847,38.46153846153847,14.998828,0.576878,21,0.5994895774454893,0.2690833877303389,1.0,350298.0,1599.0507790467402,0.5174418604651163,2,0.0091296597699486,8.180861002652483,0.0570942454709989,83.00680470765589,,,,,,2013,,,,,,,,0.23674,rivers__asari-toru,rivers,,,ok,none,high,2.3674,v1.3,9.400510422554511,1.6993195292344119,1.6993195292344119,1.9230769230769234,none,100,2026-03-14
64,Uyo,Akwa Ibom,Akwa Ibom__Uyo,141.48350475238706,5.025527,7.943770000000001,41.66666666666667,41.66666666666667,37.71755200000001,1.444186,83,1.6940365830261617,0.1991088546103844,0.5,489954.0,3462.976131793439,0.3688630490956072,966,6.827651051552722,0.158750079056107,19.71613661690689,100.0,,,,,,2013,,,,,,,,0.07503,akwa_ibom__uyo,akwa_ibom,,,ok,none,high,0.7503,v1.3,8.305963416973839,0.0,0.0,2.0833333333333335,none,100,2026-03-14
65,Ikono,Akwa Ibom,Akwa Ibom__Ikono,200.3977557496927,5.193243506100529,7.797497589533398,67.71956131197247,57.692307692307686,0.0,0.0,27,1.266713581984518,0.3196982888091965,0.0263157894736842,213150.0,1063.6346659801695,0.4715762273901809,34,0.1696625786691333,2.496349587867932,1.595120806943467,100.0,,,,,,2013,,,,,,,,0.40233,akwa_ibom__ikono,akwa_ibom,,,ok,none,high,4.0233,v1.3,8.733286418015481,0.0,0.0,3.3859780655986236,none,100,2026-03-14
66,Baruten,Kwara,Kwara__Baruten,8843.443893005697,9.491381,3.2912325,49.53703703703703,49.53703703703703,42.80566800000001,2.527753,108,3.5092279698466338,14.522939545099977,1.0,307760.0,34.80092187201054,0.5975452196382429,55,0.0062192965393832,15.438459395479017,1.7871068364959708,39.37769544768526,,,,,,2013,,,,,,,,0.24321,kwara__baruten,kwara,,,ok,none,high,2.4321,v1.3,6.490772030153366,6.062230455231473,6.062230455231473,2.4768518518518516,none,100,2026-03-14
67,Lagelu,Oyo,Oyo__Lagelu,404.040476868049,7.444895,4.012999,0.0,0.0,17.757207000000005,0.0,123,4.992653087732687,1.73164594200226,1.0,246362.0,609.745840094275,0.2577519379844961,256,0.6335998857946209,2.1338437862859685,10.39121293056559,100.0,,,,,,2013,,,,,,,,0.20957,oyo__lagelu,oyo,,,ok,low_dhs_sample,medium,2.0957,v1.3,5.007346912267313,0.0,0.0,0.0,low_dhs_sample,80,2026-03-14
68,Idah,Kogi,Kogi__Idah,134.49639344388152,7.064798243859615,6.734115495577526,44.91396139056958,28.57142857142857,0.0,0.0,73,6.021015819600469,0.270164849719435,0.3333333333333333,121242.0,901.4516813091208,0.0348837209302325,23,0.1710083029817206,4.448026512807642,1.897032381517956,100.0,,,,,,2013,,,,,,,,0.29625,kogi__idah,kogi,,,ok,none,high,2.9625,v1.3,3.9789841803995314,0.0,0.0,2.245698069528479,none,100,2026-03-14
69,Machina,Yobe,Yobe__Machina,1438.4231884518776,13.02853469453724,9.984683709359317,89.31689864917946,95.4545454545454,0.0,0.0,28,2.849872773536896,3.027014726073765,0.3,98250.0,68.30396005068779,0.5426356589147286,0,0.0,39.85888942377697,0.0,72.23277498197993,,,,,,2013,,,,,,,,0.84541,yobe__machina,yobe,,,ok,none,high,8.4541,v1.3,7.150127226463104,2.7767225018020074,2.7767225018020074,4.465844932458973,none,100,2026-03-14
70,Ibaji,Kogi,Kogi__Ibaji,1374.4782526421154,6.809701,6.68264,227.27272727272725,227.27272727272725,13.751144000000002,3.1252600000000004,97,5.040034500854728,0.351392990252181,0.0,192459.0,140.02331403210073,0.0613695090439276,0,0.0,32.33759701117566,0.0,89.18367513287515,,,,,,2013,,,,,,,,0.64036,kogi__ibaji,kogi,,,ok,none,high,6.4036,v1.3,4.959965499145272,1.0816324867124845,1.0816324867124845,10.0,none,100,2026-03-14
71,Municipal Area Council,Fct,Fct__Municipal Area Council,1521.928814717488,9.061673846153846,7.428758384615384,29.656715942131108,0.0,86.325142,4.462509,248,0.9152463433509752,2.263446885202494,0.8461538461538461,2709653.0,1780.4071871147182,0.7687338501291989,5580,3.6664001272857183,3.171896073298438,20.59304272539694,92.27654654134902,,,,,,2013,,,,,,,,0.01035,fct__municipal_area_council,fct,,,ok,none,high,0.1035,v1.3,9.084753656649024,0.772345345865098,0.772345345865098,1.4828357971065553,none,100,2026-03-14
72,Kaiama,Kwara,Kwara__Kaiama,8132.059435852331,9.426875019450042,4.13407422592642,59.43787410716997,50.0,0.0,0.0,71,3.837194848430804,6.040286834542187,0.6666666666666666,185031.0,22.753276886325004,0.5406976744186047,38,0.0046728630428433,27.190017169908543,2.053709918878458,21.923532113876668,,,,,,2013,,,,,,,,0.16688,kwara__kaiama,kwara,,,ok,none,high,1.6688,v1.3,6.162805151569196,7.807646788612333,7.807646788612333,2.9718937053584984,none,100,2026-03-14
73,Bakura,Zamfara,Zamfara__Bakura,1881.0310736129964,12.61664123404813,5.845898946906739,147.5474700379483,157.1178547131539,0.0,0.0,34,1.190238642847891,3.597614421285051,0.225,285657.0,151.86192509373245,0.8443152454780362,36,0.0191384398189939,0.828209079636093,1.2602526806624728,56.94061466002469,,,,,,2013,,,,,,,,0.89392,zamfara__bakura,zamfara,,,ok,none,high,8.9392,v1.3,8.809761357152109,4.305938533997531,4.305938533997531,7.377373501897415,none,100,2026-03-14
74,Nguru,Yobe,Yobe__Nguru,766.2080229851443,12.8740025,10.4452465,27.77777777777777,27.77777777777777,96.754797,2.252134,35,1.444007574851164,3.741655212669961,1.0,242381.0,316.3383738213603,0.8042635658914729,67,0.0874436158198503,11.300738296162269,2.7642430718579427,93.50221969307884,,,,,,2013,,,,,,,,0.37387,yobe__nguru,yobe,,,ok,none,high,3.7387,v1.3,8.555992425148837,0.649778030692115,0.649778030692115,1.3888888888888886,none,100,2026-03-14
75,Gummi,Zamfara,Zamfara__Gummi,3096.213835714792,12.04905098850183,5.117310886109724,147.5474700379483,157.1178547131539,0.0,0.0,56,1.776525750106274,6.901578016477586,0.225,315222.0,101.80885969952004,0.810077519379845,0,0.0,46.57301827199214,0.0,48.61445940314314,,,,,,2013,,,,,,,,0.70763,zamfara__gummi,zamfara,,,ok,none,high,7.0763,v1.3,8.223474249893727,5.138554059685687,5.138554059685687,7.377373501897415,none,100,2026-03-14
76,Ajingi,Kano,Kano__Ajingi,657.937003938731,12.017735,9.080181,41.66666666666666,41.66666666666666,82.77499200000001,3.448958,31,1.136559451225101,0.5261023732327029,0.0,272753.0,414.55792631690855,0.5232558139534884,3,0.0045597070571202,9.522610948845712,0.1099896243121065,96.813353696638,,,,,,2013,,,,,,,,0.4088,kano__ajingi,kano,,,ok,none,high,4.088,v1.3,8.8634405487749,0.3186646303361993,0.3186646303361993,2.083333333333333,none,100,2026-03-14
77,Port-Harcourt,Rivers,Rivers__Port-Harcourt,73.25449533611427,4.785297,7.0192245,115.38461538461536,115.38461538461536,25.834591000000003,2.405073,64,0.7593527941216601,0.6762078482676585,1.0,842823.0,11505.409956520312,0.5813953488372093,1049,14.31994030109502,0.1802627664310492,12.446266891150335,100.0,,,,,,2013,,,,,,,,0.55175,rivers__port-harcourt,rivers,,,ok,none,high,5.5175,v1.3,9.24064720587834,0.0,0.0,5.769230769230768,none,100,2026-03-14
78,Augie,Kebbi,Kebbi__Augie,1006.5362474239917,12.895342,4.687789,118.64406779661012,118.64406779661012,81.57027300000001,9.677829,51,2.8120554471168164,2.6669062842495053,0.0,181362.0,180.18427102268416,0.5200258397932817,10,0.0099350619767472,17.722208516319967,0.5513834210032973,86.85837175170293,,,,,,2013,,,,,,,,0.96313,kebbi__augie,kebbi,,,ok,none,high,9.6313,v1.3,7.187944552883184,1.3141628248297064,1.3141628248297064,5.932203389830506,none,100,2026-03-14
79,Kebbe,Sokoto,Sokoto__Kebbe,2312.6029144855497,11.890160513334967,4.698950294318353,128.0375827782298,138.9982110912344,0.0,0.0,30,1.5985932379506034,13.508337861267927,0.1875,187665.0,81.14882102090019,0.8656330749354005,17,0.0073510242045949,30.487361508878923,0.905869501505342,47.815427169701216,,,,,,2013,,,,,,,,0.82924,sokoto__kebbe,sokoto,,,ok,none,high,8.2924,v1.3,8.401406762049398,5.2184572830298785,5.2184572830298785,6.4018791389114895,none,100,2026-03-14
80,Surulere,Oyo,Oyo__Surulere,872.5200444250926,8.089579786217131,4.413280224428114,49.803210782756615,46.51162790697674,0.0,0.0,52,2.342173537042376,1.7718236910811649,0.7647058823529411,222016.0,254.45375314705504,0.4857881136950904,42,0.0481364299517886,7.861156615519859,1.891755549149611,99.1039137552947,,,,,,2013,,,,,,,,0.47477,oyo__surulere,oyo,,,ok,none,high,4.7477,v1.3,7.657826462957624,0.08960862447053053,0.08960862447053053,2.4901605391378308,none,100,2026-03-14
81,Ringim,Jigawa,Jigawa__Ringim,1082.3122228582174,12.140776,9.1776565,126.4467592592593,126.4467592592593,166.45902599999994,23.681914000000003,33,1.1521742925475271,3.32815566070726,0.5,286415.0,264.63250987189514,0.834625322997416,59,0.0545129203513845,4.277943541464347,2.0599479775849727,97.0453280900375,,,,,,2013,,,,,,,,0.94179,jigawa__ringim,jigawa,,,ok,none,high,9.4179,v1.3,8.847825707452472,0.2954671909962503,0.2954671909962503,6.322337962962965,none,100,2026-03-14
82,Emuoha,Rivers,Rivers__Emuoha,789.5850897904393,5.070138,6.727293,54.05405405405404,54.05405405405404,47.33635700000001,2.558722,32,0.9840340475780462,4.506721873378729,1.0,325192.0,411.8517487283201,0.900516795865633,232,0.2938252038948383,0.9184378986677229,7.134246844940836,92.01634501360552,,,,,,2013,,,,,,,,0.03493,rivers__emuoha,rivers,,,ok,none,high,0.3493,v1.3,9.015965952421954,0.7983654986394484,0.7983654986394484,2.702702702702702,none,100,2026-03-14
83,Isi-Uzo,Enugu,Enugu__Isi-Uzo,842.9076353731091,6.753528,7.769925,30.303030303030305,30.303030303030305,22.945362,0.695314,66,2.996703626011388,0.8644486962451041,1.0,220242.0,261.28841495487336,0.2829457364341085,0,0.0,23.028699022157245,0.0,95.0518806096548,,,,,,2013,,,,,,,,0.42044,enugu__isi-uzo,enugu,,,ok,none,high,4.2044,v1.3,7.003296373988611,0.4948119390345198,0.4948119390345198,1.5151515151515151,none,100,2026-03-14
84,Yenegoa,Bayelsa,Bayelsa__Yenegoa,716.9129229535635,5.128013,6.4511095,6.944444444444446,0.0,51.55888799999999,0.370776,129,2.3286165310112152,2.0230551739531286,0.5,553977.0,772.725643886716,0.5109819121447028,446,0.6221118154246031,2.113505265278816,8.05087575837986,95.1159314147406,,,,,,2013,,,,,,,,0.02717,bayelsa__yenegoa,bayelsa,,,ok,none,high,0.2717,v1.3,7.671383468988784,0.48840685852593957,0.48840685852593957,0.3472222222222223,none,100,2026-03-14
85,Ilorin East,Kwara,Kwara__Ilorin East,532.5617523762259,8.52518,4.546441,76.92307692307695,76.92307692307695,25.258506,1.942962,82,2.510962494794346,1.6996185658428684,1.0,326568.0,613.2021282844539,0.4515503875968992,317,0.5952361366275075,1.6827105296199425,9.707013546948875,94.0999287311833,,,,,,2013,,,,,,,,0.49935,kwara__ilorin_east,kwara,,,ok,none,high,4.9935,v1.3,7.489037505205654,0.5900071268816696,0.5900071268816696,3.8461538461538476,none,100,2026-03-14
86,Alkaleri,Bauchi,Bauchi__Alkaleri,7377.27999496197,9.873329548517196,10.480822559715866,118.8416757225794,109.99521759923482,0.0,0.0,81,1.5753115616199649,13.929368742747338,0.1666666666666666,514184.0,69.69831704247937,0.8733850129198966,33,0.0044731933751377,46.55876809308509,0.6417935991785042,42.54462472409703,,,,,,2013,,,,,,,,0.82924,bauchi__alkaleri,bauchi,,,ok,none,high,8.2924,v1.3,8.424688438380034,5.745537527590297,5.745537527590297,5.94208378612897,none,100,2026-03-14
87,Omumma,Rivers,Rivers__Omumma,198.6711405080057,5.167839,7.252561,0.0,0.0,11.01951,0.0,34,2.158291648680903,0.2286534619294381,0.0,157532.0,792.9284525029042,0.29328165374677,0,0.0,10.553464967400402,0.0,100.0,,,,,,2013,,,,,,,,0.38034,rivers__omumma,rivers,,,ok,low_dhs_sample,medium,3.8034,v1.3,7.841708351319097,0.0,0.0,0.0,low_dhs_sample,80,2026-03-14
88,Birnin Kudu,Jigawa,Jigawa__Birnin Kudu,1520.007671967177,11.465913378726755,9.483188905994009,139.34690867020075,142.2979797979798,0.0,0.0,51,1.0943595421714667,1.06145740058607,0.0714285714285714,466026.0,306.59450514277626,0.6085271317829457,77,0.0506576390501683,0.6999990039169748,1.6522683283765285,93.64216473632987,,,,,,2013,,,,,,,,0.91462,jigawa__birnin_kudu,jigawa,,,ok,none,high,9.1462,v1.3,8.905640457828532,0.6357835263670122,0.6357835263670122,6.9673454335100375,none,100,2026-03-14
89,Takum,Taraba,Taraba__Takum,3167.0985061610218,7.10267,9.91537,133.44988344988346,133.44988344988346,66.45260199999998,8.69134,112,5.536031159946814,1.5385483682948264,0.5,202311.0,63.87897301155624,0.2248062015503876,0,0.0,68.56051552185295,0.0,65.4042508150981,,,,,,2013,,,,,,,,0.56533,taraba__takum,taraba,,,ok,none,high,5.6533,v1.3,4.463968840053186,3.4595749184901905,3.4595749184901905,6.672494172494173,none,100,2026-03-14
90,Esan South-East,Edo,Edo__Esan South-East,1323.450670753473,6.519155,6.321776,34.48275862068966,34.48275862068966,9.201757999999998,0.317302,53,2.175983708861591,3.2122896084938577,1.0,243568.0,184.04010469187392,0.648578811369509,0,0.0,20.61679205113693,0.0,82.44864576724534,,,,,,2013,,,,,,,,0.44631,edo__esan_south-east,edo,,,ok,none,high,4.4631,v1.3,7.824016291138409,1.7551354232754655,1.7551354232754655,1.7241379310344829,none,100,2026-03-14
91,Ifedayo,Osun,Osun__Ifedayo,114.3900582463396,7.943531,4.975165,103.44827586206893,103.44827586206893,45.66079000000002,4.72353,29,4.897986758546143,0.5583629705332658,1.0,59208.0,517.5974285500865,0.1046511627906977,0,0.0,6.6105561967659,0.0,100.0,,,,,,2013,,,,,,,,0.74386,osun__ifedayo,osun,,,ok,none,high,7.4386,v1.3,5.102013241453857,0.0,0.0,5.172413793103447,none,100,2026-03-14
92,Ori Ire,Oyo,Oyo__Ori Ire,2132.21365929964,8.298506207600333,4.109182390985935,49.803210782756615,46.51162790697674,0.0,0.0,62,2.606432844416979,1.726545035703753,0.7647058823529411,237873.0,111.56152150255582,0.4412144702842377,160,0.07503938421094,15.095056517267636,6.726278308172849,69.72074736728075,,,,,,2013,,,,,,,,0.29948,oyo__ori_ire,oyo,,,ok,none,high,2.9948,v1.3,7.393567155583021,3.027925263271925,3.027925263271925,2.4901605391378308,none,100,2026-03-14
93,Ifelodun,Kwara,Kwara__Ifelodun,3400.830430631485,8.519068666666668,4.903428666666667,55.12820512820513,50.00000000000001,43.80092099999999,2.897983,120,3.888226450308466,2.200003836865376,0.6666666666666666,308624.0,90.74959963313812,0.355297157622739,102,0.02999267446012,2.9355892972444897,3.304992482762196,63.56015040713516,,,,,,2013,,,,,,,,0.07827,kwara__ifelodun,kwara,,,ok,none,high,0.7827,v1.3,6.111773549691534,3.6439849592864837,3.6439849592864837,2.7564102564102564,none,100,2026-03-14
94,Maradun,Zamfara,Zamfara__Maradun,2802.916698693585,12.736328580041146,6.268499955878295,147.5474700379483,157.1178547131539,0.0,0.0,57,1.794574717275773,2.6895510914866527,0.225,317624.0,113.31910083094576,0.6711886304909561,17,0.0060651106784313,22.838525050134425,0.5352240384857567,58.54080424740962,,,,,,2013,,,,,,,,0.9599,zamfara__maradun,zamfara,,,ok,none,high,9.599,v1.3,8.205425282724228,4.145919575259038,4.145919575259038,7.377373501897415,none,100,2026-03-14
95,Aninri,Enugu,Enugu__Aninri,327.194235897952,6.03877353055014,7.605366616003895,84.8963518816507,87.62254901960785,0.0,0.0,35,1.728710924959128,3.159220936687672,0.71875,202463.0,618.7853506782002,0.7196382428940569,8,0.0244503084782187,12.639715756243689,0.3951339257049436,99.98327965168352,,,,,,2013,,,,,,,,0.91721,enugu__aninri,enugu,,,ok,none,high,9.1721,v1.3,8.271289075040873,0.0016720348316479061,0.0016720348316479061,4.2448175940825355,none,100,2026-03-14
96,Abakaliki,Ebonyi,Ebonyi__Abakaliki,447.8453090681862,6.223327,8.173345,129.03225806451618,129.03225806451618,40.69940399999998,5.251536,139,6.200568311081174,0.6072398557992709,1.0,224173.0,500.558999861867,0.0878552971576227,110,0.245620525151581,7.417709050206508,4.906924562726108,99.99999999999989,,,,,,2013,,,,,,,,0.59379,ebonyi__abakaliki,ebonyi,,,ok,none,high,5.9379,v1.3,3.799431688918826,1.0658141036401503e-14,1.0658141036401503e-14,6.45161290322581,none,100,2026-03-14
97,Pategi,Kwara,Kwara__Pategi,3166.6929429322363,8.699826,5.895578,137.93103448275863,137.93103448275863,13.657984999999998,1.88386,53,3.20930091737564,0.8815970248321309,0.0,165145.0,52.15061989783009,0.2577519379844961,30,0.0094736056007442,11.279921478268324,1.8165854249296072,52.04551870939665,,,,,,2013,,,,,,,,0.63131,kwara__pategi,kwara,,,ok,none,high,6.3131,v1.3,6.79069908262436,4.795448129060334,4.795448129060334,6.8965517241379315,none,100,2026-03-14
