lga_name,year,facilities_per_10k,avg_distance_km,u5mr_mean,coverage_5km,towers_per_10k,population_density,pop_pct_60min
Gabasawa,2013,1.0607512,-0.26036757,0.7720375,-0.13735124,0.24704725,0.079984434,0.0
Aleiro,2013,-0.52542484,0.22900786,1.3203183,-0.2575544,-0.15692393,0.0065129083,0.0
Ungogo,2013,0.97649586,-0.38794336,0.743642,-0.28738642,0.011512305,0.15672234,0.0
Tambuwal,2013,0.6029547,-0.34671718,-0.3161116,0.20650275,-0.022616042,-0.11408747,0.0
Jega,2013,0.4258757,0.35150543,-0.04043101,0.13326052,-0.22867325,-0.030439232,0.0
Katsina,2013,0.51056856,-0.15301646,-0.24545388,-0.24906577,-0.3536018,0.16074471,0.0
Dawakin Kudu,2013,1.0762916,0.41256526,0.41096297,-0.12503763,-0.19912852,0.11485281,0.0
Arewa Dandi,2013,-0.37865022,0.5711795,0.9083751,0.2231216,0.19137475,-0.15070122,0.0
Etim Ekpo,2013,0.77979034,-0.3482797,-0.15668008,-0.266491,-0.1857233,0.08783402,0.0
Albasu,2013,0.98105085,-0.21152116,0.76814604,-0.17839281,0.19842623,0.079471506,0.0
Marte,2013,1.0295391,0.54741573,-0.8267567,0.36035886,0.32717425,-0.18634228,0.0
Kumbotso,2013,0.928443,-0.48780912,0.7409029,-0.26821905,-0.3363705,0.11867006,0.0
Kazaure,2013,0.99818623,0.16012982,1.0552075,-0.28242844,0.06587132,0.06435177,0.0
Malumfashi,2013,-0.47898978,-0.19978459,-0.3450444,-0.24409461,-0.1747184,-0.07265382,0.0
Udi,2013,-0.44407052,0.18597135,-0.5372892,-0.017916968,-0.2536485,0.0856649,0.0
Dutse,2013,0.6146333,0.3430276,0.97554773,0.035479926,-0.26559922,-0.0037405123,0.0
Gwaram,2013,0.39677063,0.51789105,0.7180497,0.04379664,0.04670776,-0.07112304,0.0
Zangon Kataf,2013,0.834456,0.56765354,-0.5311389,0.27300066,0.119508356,-0.0778262,0.0
Kiyawa,2013,0.58755744,-0.34870046,1.0442537,-0.055350807,0.043886036,-0.06631061,0.0
Zaki,2013,0.024823677,0.39393485,0.19459325,0.056777902,0.11965619,-0.10569756,0.0
Opobo/Nkoro,2013,1.1559428,-0.60133326,-0.25367436,-0.061346393,0.39086166,0.15912725,0.0
Shira,2013,0.4816237,0.26161215,1.2278484,-0.100166924,0.23887196,-0.037951794,0.0
Dass,2013,-0.62470657,-0.06928177,0.88587147,-0.09207186,0.12931244,-0.07903156,0.0
Enugu North,2013,-0.9564404,-0.731741,0.5902947,-0.24768221,-0.36830387,0.13278945,0.0
Buji,2013,0.20472115,-0.16507286,1.045018,-0.096384384,0.33192056,-0.041172907,0.0
Ukanafun,2013,0.5411816,-0.23378408,0.06361995,-0.13439372,0.25504485,0.1136312,0.0
Agaie,2013,-0.78457355,0.5662142,0.37795225,0.121715285,-0.18813923,-0.13265637,0.0
Bagwai,2013,0.16179,-0.28645805,0.72309834,-0.26606548,0.3405603,0.05760899,0.0
Kajuru,2013,-0.40336913,0.20041992,-0.037557755,0.2526349,0.058879342,-0.13919258,0.0
Katcha,2013,-1.0519742,0.5342965,-0.0024469907,0.12706284,-0.32339576,-0.14624818,0.0
Kafur,2013,-0.24645351,-0.5807073,0.24837244,-0.27997613,0.22678427,-0.0799722,0.0
Wasagu-Danko,2013,-0.058602147,-0.38090113,1.0501399,0.19844045,0.19877708,-0.14635871,0.0
Bida,2013,-0.69661,0.17460048,-1.0212717,-0.2817608,-0.35489735,-0.011288589,0.0
Kirfi,2013,0.031177053,0.72366875,0.8587224,0.26799336,0.024186624,-0.12540932,0.0
Dandi,2013,0.528531,0.6062849,1.1011406,0.22455075,0.014781381,-0.13536005,0.0
Bagudu,2013,0.5463567,0.7119649,0.901363,0.2943884,0.15628248,-0.12990747,0.0
Kankara,2013,-0.3804195,0.3516543,1.078858,0.04684577,0.33378777,-0.013844008,0.0
Itas/Gadau,2013,0.53059345,-0.47292838,1.1573586,0.080854625,0.16442099,-0.07585708,0.0
Apapa,2013,0.7674417,-0.60468876,-0.25199857,-0.24331437,-0.28511548,0.15570383,0.0
Ondo East,2013,0.6995835,0.55914503,-0.34191063,-0.049458165,-0.27634397,-0.010033877,0.0
Warji,2013,-0.18779288,0.118478656,0.9403425,-0.048495714,0.3285909,-0.03059746,0.0
Katagum,2013,0.76374865,0.059701122,1.2144723,0.089426994,-0.17967942,-0.013860494,0.0
Mani,2013,-0.24624512,-0.4415425,-0.35669848,-0.265969,0.2402645,-0.048160076,0.0
Sanga,2013,-0.92044336,0.3382999,-0.10481461,0.120668165,-0.1662133,-0.12977776,0.0
Bogoro,2013,-0.6051828,0.2231004,0.8475168,0.067079,0.12926266,-0.090298235,0.0
Fika,2013,-0.27849305,-0.1655213,0.4153578,0.17101881,0.25901133,-0.14722718,0.0
Kuje,2013,-0.06158541,0.13509813,0.94781333,0.09207961,-0.12689692,-0.09462118,0.0
Sule Tankarkar,2013,0.67311996,0.06269551,1.2120179,0.072268486,0.1475802,-0.0985373,0.0
Ibadan North East,2013,0.37491837,-0.722424,-1.0052732,-0.25976843,-0.23631403,0.15381108,0.0
Bindawa,2013,-0.66716444,-0.05095445,0.24554372,-0.26840505,0.3005544,-0.0034030746,0.0
Ilorin South,2013,-0.2582107,-0.36347938,-1.2673882,-0.13009591,-0.3498395,0.11811438,0.0
Gamawa,2013,0.88248616,0.5092321,0.4588369,0.23400249,0.14645965,-0.09687455,0.0
Kafin Hausa,2013,0.94965243,0.5334975,0.88931733,0.07318451,0.19781274,-0.03170833,0.0
Ado Odo/Ota,2013,-0.5361589,-0.5464081,0.7966834,-0.084268525,-0.28324702,0.12864417,0.0
Garko,2013,1.0932323,0.21755521,0.5266533,-0.07663035,0.25876284,0.06723604,0.0
Kubau,2013,0.53710353,0.5326929,-0.77561283,0.17427318,0.07594472,-0.10038919,0.0
Wukari,2013,-0.77668816,0.54437965,-0.35874972,0.2139913,0.3410493,-0.13490827,0.0
Gwarzo,2013,0.8998269,-0.19103901,0.74415016,-0.29958677,-0.006290198,0.08135168,0.0
Oyigbo,2013,-0.29858345,0.32748848,-0.27675807,-0.2541057,-0.2836012,0.05378355,0.0
Ughelli South,2013,0.6654967,0.5160069,-0.3900342,0.05032923,0.15915029,0.023900794,0.0
Fakai,2013,-0.6025239,0.5500123,0.88263583,0.12785907,0.21113792,-0.12659338,0.0
Kaugama,2013,0.8010558,-0.28774187,1.0706906,0.10483151,-0.028936625,-0.056861255,0.0
Esan Central,2013,0.040226597,-0.045128793,-0.98718125,-0.26134312,-0.14562929,0.059466317,0.0
Goronyo,2013,0.6987177,0.5321489,0.9968896,0.27562258,0.30506912,-0.11198378,0.0
Ibarapa East,2013,0.30623376,0.39758354,-0.61406225,0.12774992,-0.14974111,-0.044835504,0.0
Ikpoba-Okha,2013,0.12751518,0.6744304,-0.3549671,0.31700918,-0.37866694,0.14281936,0.0
Awgu,2013,0.43759266,-0.4731099,-0.7340166,-0.27302715,-0.31680003,0.059583977,0.0
Olorunsogo,2013,-0.67295814,0.4152844,-0.63543206,0.34742397,0.054337423,-0.13476871,0.0
Kabba/Bunu,2013,-0.33793005,0.76812893,-1.1730257,0.39259782,-0.28425682,-0.1448697,0.0
Ningi,2013,0.6602627,0.7219185,1.0259616,0.2855515,0.22560355,-0.09917609,0.0
Kurmi,2013,-0.9611342,-0.48924968,0.37005806,0.3212065,0.36027896,-0.14731228,0.0
Bakori,2013,-1.0524904,-0.28504446,0.25127947,-0.2508896,-0.08918007,-0.06035825,0.0
Nsit Atai,2013,0.8075809,-0.74199164,-0.16823255,-0.30093294,0.056786455,0.068264484,0.0
Kankia,2013,-0.5062466,0.14409555,0.21659282,-0.25896195,0.0651912,-0.0646167,0.0
Gagarawa,2013,0.4697168,0.15250696,1.1390738,-0.10575783,0.1436591,-0.069422126,0.0
Giade,2013,0.4312802,0.31355286,0.8307809,-0.073298,0.27079654,-0.023202261,0.0
Iguegben,2013,-0.48106483,-0.24922909,-0.68658227,-0.060532037,-0.05413874,-0.069325596,0.0
Akure North,2013,-0.46487263,-0.5687478,-0.97372264,0.031342864,-0.344287,-0.0888863,0.0
Khana,2013,1.0555017,-0.6599789,-1.1958151,-0.19681524,-0.0057480386,0.118500695,0.0
Oruk Anam,2013,0.9560941,-0.19290887,-0.16082107,-0.06781294,-0.048776194,0.07130619,0.0
Misau,2013,0.744385,0.19409351,0.5896305,-0.039301954,0.1685289,0.00068220677,0.0
Kolokuma/Opokuma,2013,0.43447194,-0.30864647,0.06137769,0.113642305,-0.18461794,-0.026139405,0.0
Karaye,2013,0.7873173,-0.70211285,0.39154458,-0.13136332,0.35844627,0.04635049,0.0
Sagbama,2013,0.43250376,0.54062915,0.03451099,0.09145317,0.13328698,-0.028531224,0.0
Garki,2013,0.8200827,0.31993553,0.97372127,0.10807085,0.28189602,-0.080676585,0.0
Mai'Adua,2013,0.10729505,-0.26760966,0.22630635,-0.055338606,0.13741876,0.03792134,0.0
Ezza North,2013,-0.4227624,-0.5721925,0.37427214,-0.2779679,0.17658098,0.035239838,0.0
Ibi,2013,-0.7783878,0.7677177,1.2916216,0.3071565,0.35371032,-0.12628733,0.0
Omala,2013,-0.7285002,0.59386635,-1.2245692,0.1654022,0.3363308,-0.15752444,0.0
Ile Oluji/Okeigbo,2013,-0.9215242,-0.28765512,-0.16067246,-0.16758798,-0.3252712,-0.05399385,0.0
Baure,2013,0.11170094,-0.51441145,0.23448952,-0.16066854,0.24978805,-0.03459127,0.0
Dutsin Ma,2013,-0.16318633,-0.07771319,-0.3111075,-0.15634081,0.22691813,-0.019564603,0.0
Uhunmwonde,2013,-0.70466065,0.16909121,-0.7179163,0.21075231,-0.3658111,-0.15243982,0.0
Taura,2013,0.7501519,-0.017305069,1.1052788,-0.09245307,-0.15695326,-0.04061929,0.0
Ughelli North,2013,0.6266871,-0.08013453,-0.346565,0.13470036,-0.35685232,0.116413146,0.0
Orhionmwon,2013,0.42222136,0.33420047,-1.2433504,0.24068303,-0.17031085,-0.17577487,0.0
Soba,2013,0.6858658,0.5158092,-0.8489089,0.12475626,0.11474629,-0.07385405,0.0
Karasuwa,2013,0.6385339,0.63292336,0.15822951,0.20713466,0.036152195,-0.1328979,0.0
Ondo West,2013,0.7748164,0.20087954,0.85346824,0.25269148,-0.17172657,0.11426138,0.0
Ika South,2013,0.08463604,-0.48945153,1.0387268,-0.097307935,-0.34379682,0.101557136,0.0
Oye,2013,0.109070204,-0.49290252,0.23451588,0.1092293,0.23141856,-0.030311275,0.0
Bichi,2013,0.71004343,0.2191321,0.22885893,-0.2873802,0.23405339,0.063286304,0.0
Kwali,2013,0.1129903,-0.27936763,0.2024676,0.063718386,-0.26211396,-0.07751352,0.0
Oyo West,2013,-0.91330343,0.19198398,-0.6362261,0.26517805,-0.34546432,0.042183537,0.0
Kusada,2013,-0.64869547,0.16887887,0.22077909,-0.26799783,0.15601145,-0.054255288,0.0
Roni,2013,-0.07723779,0.15995099,1.0248064,-0.25999382,0.32756066,-0.005389516,0.0
Toro,2013,-0.52560705,0.3824124,0.9185753,0.26522613,-0.17763789,-0.13492008,0.0
Akure South,2013,0.63863724,-0.23223263,-1.238364,-0.27333912,-0.3226053,0.1381257,0.0
Igabi,2013,1.1639254,0.4061915,-0.6660133,0.38075238,-0.34457245,-0.0461536,0.0
Okene,2013,0.66003615,-0.25041327,-0.95919144,-0.25107655,-0.08942692,0.1686572,0.0
Onitsha South,2013,-0.72900176,-0.69997394,0.22164278,-0.24369594,-0.30299854,0.15391898,0.0
Agatu,2013,-0.9213837,-0.40249756,1.2713417,-0.027831374,0.16227025,-0.11736858,0.0
Dala,2013,1.0821444,-0.62922144,-0.38386533,-0.2638443,0.10311261,0.16787592,0.0
Anka,2013,-0.3221955,0.61315596,1.3480468,0.25522715,0.30663547,-0.13099784,0.0
Tofa,2013,0.09405859,-0.20362137,-0.08318797,-0.27691928,-0.019775022,0.06475074,0.0
Ingawa,2013,-0.19191363,0.09706658,0.9861484,-0.07990819,0.24437127,-0.0016417758,0.0
Uvwie,2013,-0.24040471,-0.6931206,-1.2677325,-0.2505464,-0.3182448,0.15010738,0.0
Idanre,2013,-0.8825057,0.081979096,-0.32730824,0.25088853,-0.17723921,-0.14185937,0.0
Okpe,2013,0.8550329,0.36225367,-0.35702696,-0.04102552,-0.17708512,0.045564596,0.0
Anambra West,2013,0.84536225,0.1950454,0.18631333,0.25575605,0.3587666,0.036782876,0.0
Mushin,2013,0.66406506,-0.68566716,1.2740109,-0.24215347,-0.22291523,0.13412827,0.0
Shagamu,2013,-0.5500018,0.53509593,-0.1211755,-0.08889889,-0.34060937,0.108219065,0.0
Biase,2013,-0.30148157,0.6193005,-0.6202786,0.06295845,0.20191042,-0.05683458,0.0
Gaya,2013,0.9868384,-0.3783651,0.8963764,0.028451355,0.037894778,0.07777879,0.0
Charanchi,2013,-0.7531393,-0.49482402,0.24854822,-0.26048657,0.08772414,-0.037869718,0.0
Etsako Central,2013,-0.2693161,-0.48202345,-0.987652,0.11939448,0.33261245,-0.10419062,0.0
Darazo,2013,0.50737786,0.7060509,0.910494,0.2852194,-0.06729504,-0.114672154,0.0
Ijumu,2013,-0.57073873,-0.52660424,-0.8947361,0.16770917,-0.08449119,-0.16627808,0.0
Irepodun,2013,-0.7327092,-0.3439263,0.585896,-0.03395224,-0.23856226,-0.05032434,0.0
Egbeda,2013,0.4032587,-0.120759144,-0.5542644,-0.2662878,-0.36467773,0.13862328,0.0
Akoko South East,2013,-0.57248676,-0.317471,-0.34445912,-0.11388144,-0.13083325,0.07432686,0.0
Faskari,2013,0.16776,0.3565812,-0.06218904,0.11323701,-0.061349154,-0.07737772,0.0
Makarfi,2013,-0.1449413,0.018201279,-0.05086516,-0.27047765,-0.17163435,-0.032809544,0.0
Udu,2013,-0.19893824,-0.15422983,-0.2740089,-0.22774011,-0.039414264,0.14655903,0.0
Bunkure,2013,1.0020581,-0.28930315,1.2746731,-0.26414362,0.3359629,0.07325834,0.0
Funtua,2013,0.21740925,-0.28031915,-0.9518319,-0.25994945,-0.14809912,0.093415864,0.0
Dambatta,2013,0.7802615,0.17822523,0.6479537,-0.30008322,0.15908824,-0.011046567,0.0
Jakusko,2013,0.8610665,0.70778126,-0.9288569,0.26192614,0.3240191,-0.16203035,0.0
Gwale,2013,1.0356878,-0.69013864,0.71376055,-0.25976107,-0.20586684,0.14612152,0.0
Babura,2013,1.0367082,0.16057388,0.40028584,0.028944911,0.32290262,-0.035006758,0.0
Sapele,2013,0.6940134,0.5904589,-0.6458838,0.22980717,-0.31521764,0.09157933,0.0
Ika North East,2013,0.8251652,-0.20220527,-0.27212757,0.1400273,-0.28897664,0.08656634,0.0
Surulere,2013,0.21757826,-0.75234807,-0.10337564,-0.25725585,-0.32514164,0.15447675,0.0
Garun Malam,2013,0.5721535,-0.2240108,1.2910407,-0.24248111,-0.25223002,0.1296213,0.0
Offa,2013,-1.0403515,-0.5586902,-1.2190732,-0.2545377,-0.16147923,0.12976411,0.0
Shomolu,2013,0.6592721,-0.733743,-1.2328454,-0.27154103,-0.29158646,0.1600744,0.0
Makoda,2013,1.0052924,-0.61249,0.718109,-0.30637804,0.10099356,0.08690609,0.0
Rimin Gado,2013,0.5084191,0.06567494,0.9243559,-0.30063236,0.035066225,0.07777427,0.0
Yusufari,2013,0.70436203,0.535568,0.77127063,0.31291902,0.32164645,-0.13470915,0.0
Bassa,2013,-1.0933398,-0.60836256,-0.3079786,0.1507582,0.35999614,-0.17779124,0.0
Jahun,2013,0.7838038,0.5186028,0.48855338,-0.11793534,0.2596382,-0.048706375,0.0
Kurfi,2013,-0.67249423,-0.2709286,-0.7763029,-0.27857405,0.25932473,-0.086135946,0.0
Esan West,2013,-0.6375367,0.6069675,0.93016124,0.073401585,-0.33995643,-0.00042068042,0.0
Kaduna North,2013,0.63487256,-0.6879723,-0.08031449,-0.2688033,-0.38302267,0.14488891,0.0
Daura,2013,0.96585375,0.37432724,0.24518152,-0.25619382,-0.15995415,0.113934614,0.0
Gassol,2013,-0.32840827,0.5675324,-0.37302282,0.28573197,0.32619354,-0.15050004,0.0
Auyo,2013,0.73539275,0.19606908,0.9985831,-0.08461356,0.1444051,0.068120666,0.0
Wudil,2013,1.0676785,0.22236799,0.5025779,-0.2934627,0.047187775,0.13664751,0.0
Ikara,2013,0.55900735,0.6043326,-0.07459874,0.060228474,0.013003849,-0.04093404,0.0
Ifedore,2013,-0.3983431,-0.40507817,-0.5204303,-0.13413872,-0.3462724,0.0929727,0.0
Lavun,2013,-0.44720468,0.7262134,0.6365247,0.20906745,-0.046437666,-0.12909055,0.0
Dange Shuni,2013,1.0044998,0.17640544,1.0726249,0.30998614,-0.14531413,-0.028892864,0.0
Yewa North,2013,-0.6257392,0.40614223,-0.6487873,0.18202984,0.22885454,-0.08753263,0.0
Tsafe,2013,0.55730385,0.53286844,1.1022843,0.14445397,0.08956991,-0.06691822,0.0
Ekiti,2013,-0.6074516,0.58530426,-0.3698655,0.069435194,0.33536252,-0.08379394,0.0
Zuru,2013,0.039022304,0.51832175,0.3180489,0.08984587,-0.050874773,-0.057402033,0.0
Yagba West,2013,0.13047677,0.7205887,-0.6606902,0.32017553,0.34383157,-0.054471254,0.0
Kogi,2013,-1.1275902,0.44262567,-1.2184966,0.1350269,-0.28201914,-0.15126842,0.0
Olamaboro,2013,-1.0370615,-0.44916254,-0.020563256,-0.16881114,0.19219907,-0.07986972,0.0
Odigbo,2013,-0.027734322,0.7442844,0.8911818,0.23446079,-0.3520389,-0.044368524,0.0
Agege,2013,0.83463657,-0.74065363,-0.25474066,-0.24893385,-0.3065768,0.1510684,0.0
Kibiya,2013,0.7970289,-0.5355371,0.72961885,-0.066080324,0.34036654,0.05631529,0.0
Isin,2013,-0.77522635,0.53361,-0.36648068,0.012471796,-0.16568057,-0.1031902,0.0
Sabon Gari,2013,1.06985,0.3573812,-0.8975948,-0.2721423,-0.3156684,0.11623449,0.0
Malam Madori,2013,0.5146292,-0.521063,1.0445309,-0.089627504,-0.1300915,-0.058163278,0.0
Lokoja,2013,-0.7524188,0.76200294,0.66194487,0.27443054,-0.34300563,-0.12024507,0.0
Ede South,2013,-0.56724524,-0.2565721,-0.735752,-0.02106295,-0.17798656,0.08742953,0.0
Giwa,2013,0.4532525,-0.19389023,-0.08913584,0.25999773,0.06834987,-0.08313687,0.0
Ikole,2013,0.55000615,0.6997233,-0.880757,0.22873838,0.21768261,-0.016712775,0.0
Kunchi,2013,0.06909021,0.21886271,0.72516286,-0.26147842,0.34327105,-0.0062973434,0.0
Guri,2013,0.8701057,0.69678926,1.0357959,0.21702829,0.1900306,-0.07903985,0.0
Maru,2013,0.47330612,0.6943447,1.1721624,0.33223256,0.13790233,-0.12976752,0.0
Dukku,2013,-0.22879753,0.36766747,0.42056733,0.2681467,0.14614025,-0.13979326,0.0
Wamakko,2013,-0.16492325,-0.047672912,1.0625055,0.11022691,-0.32420585,0.025318997,0.0
Oke Ero,2013,-0.58525485,-0.07586614,-0.331149,0.22449368,0.33343214,-0.051156823,0.0
Oshodi/Isolo,2013,0.14850189,-0.73641676,-0.8339808,-0.25596684,-0.3018368,0.16109303,0.0
Abadam,2013,1.0553253,0.7465626,-1.1634966,0.36051288,0.30887887,-0.17477535,0.0
Moba,2013,0.62876296,-0.460294,1.278535,-0.2620621,0.35624135,0.12267986,0.0
Gwagwalada,2013,0.6196653,-0.09525085,-0.47776362,0.12775265,-0.23868698,0.07899752,0.0
Kagarko,2013,0.04591279,0.5216748,0.86196405,0.16199335,-0.21288387,-0.111034214,0.0
Abaji,2013,-0.23267059,0.7298319,-0.110720836,0.18415985,-0.19805367,-0.025341626,0.0
Sardauna,2013,-1.0403497,-0.1565875,-0.036066,0.24937746,0.26237026,-0.13441975,0.0
Shanga,2013,-0.08549274,0.16513698,1.1112357,0.28250965,-0.15950242,-0.12433134,0.0
Birnin Gwari,2013,0.57682425,0.696598,-1.0259186,0.36131868,0.30901483,-0.166161,0.0
Ngaski,2013,-0.51963896,0.26859787,1.3489133,0.27264106,-0.16231838,-0.12335618,0.0
Chikun,2013,0.46759316,0.78683245,-1.1942905,0.3519892,-0.34465745,-0.11747484,0.0
Yauri,2013,0.413159,-0.37997746,0.89784074,-0.14753519,-0.24785343,0.046560213,0.0
Kauru,2013,0.6408681,-0.5561286,-0.1682461,0.24538453,0.18633902,-0.1701012,0.0
Demsa,2013,-0.7511696,0.03900838,-0.34584373,-0.018979965,-0.13942963,-0.10673323,0.0
Umuahia South,2013,-0.2523864,-0.57733756,-1.0184442,-0.25436047,-0.31041557,0.10477753,0.0
Obokun,2013,-0.7287014,-0.46642455,1.1431125,-0.25579315,0.04599108,-0.039780773,0.0
Owerri West,2013,-1.0553051,0.074934125,0.21978459,-0.2610033,-0.32310513,0.07368214,0.0
Nasarawa,2013,-1.115512,0.7042338,-0.73557985,0.29003224,0.37016407,-0.13297118,0.0
Idemili South,2013,-0.15918982,-0.07929689,-0.3782612,-0.22325611,-0.23771495,0.18056168,0.0
Aba North,2013,-1.0867982,-0.6765978,-1.238265,-0.26415598,-0.3726402,0.1417909,0.0
Odeda,2013,-0.4868297,-0.5102537,-0.3763815,0.13742106,-0.36793727,-0.17071967,0.0
Ijebu East,2013,-0.7715495,0.60585034,-0.815255,0.28515723,-0.37480298,-0.14500245,0.0
Okpokwu,2013,-0.5628206,-0.19414961,-1.1774918,-0.04068298,0.07422058,-0.054285597,0.0
Shomgom,2013,-0.6816966,0.2618648,-0.26780868,-0.045985352,0.17240196,-0.05879223,0.0
Ado-Ekiti,2013,-0.54882544,-0.6591967,-0.37314388,-0.016912824,-0.34670368,0.12824944,0.0
Ahiazu-Mbaise,2013,-0.005162326,-0.71975744,0.2226876,-0.25877562,0.042512313,0.14651929,0.0
Ankpa,2013,-0.0037166514,0.17222685,-0.26948664,0.07676233,0.3331653,-0.01671293,0.0
Nkwerre,2013,-0.18994763,-0.5452588,0.21398602,-0.25003317,0.016220424,0.18279557,0.0
Apa,2013,-1.1738733,-0.30030987,0.22814204,-0.121180944,0.073621824,-0.12028481,0.0
Kwande,2013,-0.75060165,-0.39077172,0.19878532,0.17810114,0.16252545,-0.112757064,0.0
Ikom,2013,-1.0883421,-0.12454719,-0.81751895,0.18872187,-0.32930508,-0.13961242,0.0
Ido-Osi,2013,0.33016115,-0.47526714,-0.01961017,-0.2553172,0.386734,0.115215376,0.0
Ukwa East,2013,-1.1627823,-0.16983102,1.1182,-0.25609294,-0.2492615,-0.042377584,0.0
Ukwa West,2013,-0.90015715,-0.121605866,-0.24266092,-0.25733796,-0.31527856,0.08328991,0.0
Nnewi South,2013,-0.33277723,-0.35852358,0.20025969,-0.258985,0.3023447,0.1452633,0.0
Bende,2013,-0.056904733,0.3293611,0.6075392,-0.24511974,-0.23233385,0.028506605,0.0
Okigwe,2013,-0.6893003,-0.27550995,-0.00016048152,-0.25431874,-0.26258817,0.08103757,0.0
Jama'Are,2013,-0.076168716,-0.74133176,0.8853431,-0.27814227,-0.016767444,0.0109828655,0.0
Kokona,2013,-0.93283653,0.38726807,1.0790739,0.1045798,-0.32932484,-0.12718423,0.0
Mafa,2013,0.4609096,0.6863792,-0.83090824,0.35650054,0.32583857,-0.1594915,0.0
Akko,2013,0.03809116,0.15196991,0.31360886,0.24590738,-0.27860916,-0.05000067,0.0
Ushongo,2013,-0.9396878,-0.38864663,0.208832,-0.043217044,0.23073232,-0.057128057,0.0
Ehime-Mbano,2013,-0.87411207,-0.4631959,-1.2082795,-0.26576778,0.23482633,0.11510974,0.0
Ideato South,2013,0.9182478,-0.73011655,0.565775,-0.2663117,0.26498252,0.14056525,0.0
Ife South,2013,-0.78926337,-0.61909723,0.38367325,0.2298205,-0.032422032,-0.07599285,0.0
Oyi,2013,-0.32229048,-0.13606589,0.21642798,-0.248551,-0.35274148,0.11391762,0.0
Ekiti South-West,2013,0.5733992,-0.18950392,-0.96322423,-0.2946825,0.10518685,0.08326366,0.0
Ayamelum,2013,0.45332307,0.53288525,0.70093584,0.10200526,0.03526008,0.032424595,0.0
Aboh-Mbaise,2013,-0.54457057,-0.60509557,-0.5332368,-0.23958163,-0.042007107,0.123894535,0.0
Ilejemeje,2013,-0.526214,0.18043968,-0.02729679,-0.2523303,0.3367039,0.06694056,0.0
Mbatoli,2013,0.029919742,-0.4818782,0.22975431,-0.24553338,-0.13084811,0.14188054,0.0
Akamkpa,2013,0.35218155,0.68535566,0.34245744,0.31271175,0.10824889,-0.13784163,0.0
Obi Nwga,2013,-0.8746537,-0.47881958,0.91329557,-0.26805073,-0.29225835,0.07422997,0.0
Logo,2013,-0.1202819,-0.13962765,0.2046607,0.18278803,0.34653273,-0.09929232,0.0
Guma,2013,-0.75752366,0.49885625,0.20770872,0.11499297,-0.14085846,-0.13104548,0.0
Ogoja,2013,-0.9205281,0.60089326,-1.204559,-0.12727877,-0.27442855,-0.037539512,0.0
Ohafia,2013,0.09916289,-0.45532063,0.056300078,-0.2617388,-0.19156356,0.06146885,0.0
Orumba North,2013,-0.1009053,-0.082404055,-1.2135099,-0.29517964,0.1360072,0.072617956,0.0
Ado,2013,0.45584685,0.1965326,0.70493984,0.13849552,0.2327172,-0.027822,0.0
Toto,2013,-0.7933179,0.5929923,0.38090795,0.23374686,0.36033383,-0.14513972,0.0
Egbedore,2013,-1.1529666,-0.027231697,-1.2663932,-0.29818112,-0.3693087,-0.017375056,0.0
Owerri North,2013,-0.613736,-0.2636587,0.7525065,-0.24635422,-0.3496636,0.12217795,0.0
Idemili North,2013,0.15316626,-0.23644319,-1.1840346,-0.25239232,-0.1365058,0.18737538,0.0
Isiala-Ngwa South,2013,-0.9767205,-0.48500094,0.75151175,-0.25381643,-0.21809372,0.08070125,0.0
Funakaye,2013,0.6458324,0.15551727,1.2715738,0.1689813,0.041887693,-0.025342854,0.0
Katsina-Ala,2013,-0.9624533,0.15022938,0.5597778,0.0949558,0.06993846,-0.100196704,0.0
Mokwa,2013,0.002642925,0.66606176,-0.5503042,0.2478854,-0.3095223,-0.14036086,0.0
Aba South,2013,0.9026966,-0.68521893,0.045674775,-0.24626812,-0.20697358,0.16696888,0.0
Edati,2013,-0.53959674,-0.64546627,-0.55258214,-0.15664202,0.069044694,-0.10596916,0.0
Odogbolu,2013,-0.75802046,0.5955861,-1.2103623,-0.111173935,-0.36401027,0.028859278,0.0
Balanga,2013,-0.2684784,0.2689671,0.7790095,0.0533733,0.10505528,-0.05858621,0.0
Ijebu North East,2013,-0.34215048,-0.16263288,-0.3398791,-0.25471127,-0.051335823,0.06075054,0.0
Oturkpo,2013,-0.46965986,-0.27317512,-0.7199583,0.11906601,-0.19492042,-0.06174134,0.0
Abi,2013,-0.24886492,-0.71970093,-0.6400224,-0.27951813,0.3353109,0.09959894,0.0
Ideato North,2013,-0.5678136,-0.5539358,0.8395835,-0.2429345,0.34423834,0.1109215,0.0
Oriade,2013,-0.6787831,0.4018842,-1.2270985,-0.27831018,-0.2769581,0.06220022,0.0
Illela,2013,-0.0695791,0.52523935,1.2435131,0.09078093,0.31463984,-0.015087991,0.0
