lga_uid,lga_name,state_name,state_lga,area_sq_km,lga_lat,lga_lon,u5mr_mean,u5mr_median,live_births_sum,u5_deaths_sum,facilities_count,facilities_per_10k,avg_distance_km,urban_prop,population,population_density,access_score,towers_count,tower_density_per_km2,avg_dist_to_tower_km,towers_per_10k_pop,coverage_5km,year
225,Warawa,Kano,Kano__Warawa,338.96642139872057,11.875532,8.7923005,117.19939117199392,117.19939117199392,213.310305,24.836529,21,0.9792629414260866,1.0813882145866205,0.0,214447.0,632.6496858157805,0.6272609819121446,0,0.0,,0.0,532.9964410726019,2013
226,Tangaza,Sokoto,Sokoto__Tangaza,2467.2944686708283,13.439267,5.026574500000001,178.57142857142853,178.57142857142853,132.59142000000003,28.275583,42,2.399520095980804,1.910083784597416,0.0,175035.0,70.94207935962106,0.4935400516795866,0,0.0,,0.0,135.8751607882499,2013
227,Maigatari,Jigawa,Jigawa__Maigatari,1057.527186831428,12.6768775,9.567867,170.0,170.0,63.71836,10.49669,23,0.8776482080713108,6.965390501393363,0.0,262064.0,247.80828640935312,0.952842377260982,0,0.0,,0.0,178.7380371180778,2013
228,Danja,Katsina,Katsina__Danja,528.4538450245967,11.338493,7.55371,0.0,0.0,76.25065,0.0,63,3.272455276444555,0.7546261681901881,0.0,192516.0,364.3005000579368,0.2319121447028423,0,0.0,,0.0,896.8278062710576,2013
229,Fagge,Kano,Kano__Fagge,37.10221539852429,12.040637635440929,8.517195854754075,108.31924971946268,105.08786848072562,0.0,0.0,70,2.0793232099997625,0.3860641506286838,0.25,336648.0,9073.528261964377,0.3275193798449612,0,0.0,,0.0,11579.348035038747,2013
230,Jibia,Katsina,Katsina__Jibia,1128.200907753134,13.088227,7.233168,15.873015873015868,15.873015873015868,60.93656100000001,0.967247,62,2.4390435802012607,1.827311805282404,1.0,254198.0,225.3127064985681,0.4806201550387597,0,0.0,,0.0,399.5111008718597,2013
231,Eleme,Rivers,Rivers__Eleme,137.8082196476013,4.7874465,7.138807,67.77777777777777,67.77777777777777,71.477479,5.324617,20,0.6603057215490772,0.4623121205318581,1.0,302890.0,2197.909535255157,0.5510335917312662,0,0.0,,0.0,1767.8885113332728,2013
232,Bebeji,Kano,Kano__Bebeji,753.2242657177079,11.53493672736661,8.310310766441285,108.31924971946268,105.08786848072562,0.0,0.0,35,1.153546992208614,2.904955848856429,0.25,303412.0,402.81761197761546,0.8055555555555556,0,0.0,,0.0,390.7190975713223,2013
233,Rano,Kano,Kano__Rano,505.6787245804299,11.510062,8.551981,148.14814814814812,148.14814814814812,48.38518800000001,7.168176,23,0.9820121000969204,3.992992646950681,0.0,234213.0,463.16562001759206,0.8875968992248062,0,0.0,,0.0,348.79968083962564,2013
234,Tarauni,Kano,Kano__Tarauni,24.3463131935303,11.960499948649016,8.55652380047177,108.31924971946268,105.08786848072562,0.0,0.0,49,1.308267986682366,0.1015740789571727,0.25,374541.0,15383.88983263097,0.4315245478036176,0,0.0,,0.0,11507.420527661026,2013
235,Etinan,Akwa Ibom,Akwa Ibom__Etinan,191.7752640884343,4.812475342551962,7.838893912645578,67.71956131197247,57.692307692307686,0.0,0.0,29,1.0770899258665003,0.9357884577717206,0.0263157894736842,269244.0,1403.955829651952,0.5917312661498708,0,0.0,,0.0,1109.4836317328725,2013
236,Yewa South,Ogun,Ogun__Yewa South,755.8406160671344,6.7451105,2.918623,107.90598290598288,107.90598290598288,83.38436800000001,9.977604,69,2.612448886869605,2.103644859334827,0.5,264120.0,349.4387498971617,0.4780361757105943,0,0.0,,0.0,688.7305400654853,2013
237,Argungu,Kebbi,Kebbi__Argungu,1101.4733134186854,12.763274,4.549637,0.0,0.0,7.410703999999999,0.0,58,1.8858906118414425,2.59749035871503,1.0,307547.0,279.2142090537395,0.6427648578811369,0,0.0,,0.0,402.5635294535446,2013
238,Kiru,Kano,Kano__Kiru,982.5554832403172,11.469011,8.175741,135.59322033898306,135.59322033898306,23.932229,3.245048,40,0.9484471548956472,0.9751953744504236,0.0,421742.0,429.22970477876686,0.6124031007751938,0,0.0,,0.0,336.6961595796431,2013
239,Batagarawa,Katsina,Katsina__Batagarawa,588.7488149766135,12.951611,7.742993,122.44897959183676,122.44897959183676,31.75396,3.88824,87,3.005036025891666,2.486936851232023,0.0,289514.0,491.7445141889588,0.4754521963824289,0,0.0,,0.0,1240.578467003026,2013
240,Bomadi,Delta,Delta__Bomadi,210.5804678308904,5.313626,5.788037,121.21212121212122,121.21212121212122,18.196398,2.205624,21,1.5344595779505463,1.7748377709028926,0.0,136856.0,649.8988315948853,0.6233850129198966,0,0.0,,0.0,555.8922141146869,2013
241,Kwaya Kusar,Borno,Borno__Kwaya Kusar,827.5113372967338,10.47164713206446,11.887606704628684,37.81009328306015,29.388083735909824,0.0,0.0,34,3.730442606043317,3.031647689249761,0.3214285714285714,91142.0,110.13988073896051,0.4521963824289406,0,0.0,,0.0,295.8795621469206,2013
242,Igbo-Etiti,Enugu,Enugu__Igbo-Etiti,361.9563203725549,6.6806865,7.4084085,109.68379446640316,109.68379446640316,22.608022,2.918576,78,2.5324757547914114,0.93762119856154,1.0,307999.0,850.9286415636626,0.3514211886304909,0,0.0,,0.0,1507.7877116927657,2013
243,Doguwa,Kano,Kano__Doguwa,1459.6280765397162,10.836463934747972,8.664830920193921,108.31924971946268,105.08786848072562,0.0,0.0,34,1.4326949413227146,3.474323658288874,0.25,237315.0,162.58593803059304,0.7913436692506459,0,0.0,,0.0,188.86419902341777,2013
244,Bade,Yobe,Yobe__Bade,1186.1542714221794,12.8937,11.037993,150.94339622641508,150.94339622641508,19.131834,2.887824,31,1.3759248656254022,4.34350145071513,1.0,225303.0,189.9440953240133,0.8378552971576227,0,0.0,,0.0,201.83661014590805,2013
245,Itu,Akwa Ibom,Akwa Ibom__Itu,198.23687289089597,5.029461,7.88952,117.6470588235294,117.6470588235294,19.600915,2.30599,22,1.0646431993495995,1.3197513914824064,0.0,206642.0,1042.3994133206995,0.646640826873385,0,0.0,,0.0,1237.795324205352,2013
246,Bama,Borno,Borno__Bama,4089.3457749380505,11.739757,13.932452,0.0,0.0,15.543824999999998,0.0,40,0.9322488172093132,3.0453332497495245,0.0,429070.0,104.92387379653655,0.8417312661498708,0,0.0,,0.0,68.66710681806583,2013
247,Gada,Sokoto,Sokoto__Gada,1507.2356169357058,13.751699,5.679496,138.46153846153848,138.46153846153848,147.44326999999998,20.36102,50,1.3167215739563003,2.240044636311229,0.0,379731.0,251.9387119924981,0.7151162790697674,0,0.0,,0.0,242.97464827379093,2013
248,Gusau,Zamfara,Zamfara__Gusau,2134.969306423785,11.891765,6.6935815000000005,122.95812295812296,122.95812295812296,92.65031299999998,13.681029,108,1.8417462482946796,2.7289199405210582,0.5,586400.0,274.6643702256586,0.6673126614987079,0,0.0,,0.0,380.3986904592672,2013
249,Lagos Mainland,Lagos,Lagos__Lagos Mainland,20.57728945176032,6.490243,3.3754595,85.71428571428572,85.71428571428572,42.35596,3.762616,105,1.9735988857624576,0.2128274441067615,1.0,532023.0,25854.86301522998,0.3191214470284237,0,0.0,,0.0,39294.47699789426,2013
250,Kaita,Katsina,Katsina__Kaita,821.515199857686,13.173278822799055,7.7648807706324785,84.61472357186878,68.9655172413793,0.0,0.0,58,2.1094974667845072,2.0244292962112382,0.2368421052631578,274947.0,334.6827910763307,0.5426356589147286,0,0.0,,0.0,542.4375491426769,2013
251,Minjibir,Kano,Kano__Minjibir,406.18835571711713,12.114252,8.574154,123.45679012345678,123.45679012345678,135.545886,16.73406,31,0.8909172424099598,1.4384097593204648,0.0,347956.0,856.6370628367495,0.6763565891472868,0,0.0,,0.0,647.1618181474861,2013
